date;customer_id;customer_gender;customer_age;check_no;chain;store_code;store_name;product_code;category_1;category_2;category_3;qty;sale
22.09.2021;55959;Woman;48;70175;B;6;Name 6;11742;Medication;2;44;0,05;4,45
03.11.2021;68618;Woman;40;213629;A;8;Name 8;3250;NonMedication;13;190;1;10 224,23
06.10.2021;86630;Woman;38;114378;A;2;Name 2;13143;Medication;0;2;1;115,92
27.10.2021;27370;Woman;43;185281;B;7;Name 7;3245;Medication;0;8;0,117;18,33
19.10.2021;26880;Woman;71;159111;A;3;Name 3;1099;NonMedication;13;184;50;1 670,63
24.09.2021;23888;Woman;58;77690;A;3;Name 3;2643;Medication;0;13;0,333;25,18
11.10.2021;2768;Man;41;130875;A;1;Name 1;206;Medication;1;24;0,5;3,87
03.11.2021;33777;Woman;72;211851;B;5;Name 5;1260;Medication;1;24;2;4,27
31.10.2021;8343;Man;63;202143;B;5;Name 5;1099;NonMedication;13;184;30;1 856,25
21.11.2021;74254;Woman;25;280007;B;5;Name 5;16699;NonMedication;5;85;1;8 043,75
14.11.2021;105645;Woman;26;252082;A;8;Name 8;8547;NonMedication;8;122;1;634,84
04.10.2021;125075;Woman;50;107335;A;8;Name 8;2928;Medication;1;33;0,4;34,6
18.10.2021;18124;Man;73;155570;A;1;Name 1;511;Medication;1;35;1;1,42
20.11.2021;17897;Woman;49;275316;A;1;Name 1;14891;NonMedication;10;146;1;1 132,31
16.11.2021;78;Woman;55;258862;B;6;Name 6;50;Medication;1;35;1;90,3
12.09.2021;130682;Woman;24;36179;B;7;Name 7;9401;Medication;1;32;1;85,12
07.09.2021;19034;Woman;37;19935;A;1;Name 1;2748;NonMedication;4;56;0,038;352,69
03.11.2021;94390;Woman;48;213577;A;3;Name 3;7096;Medication;1;33;0,4;19,71
15.11.2021;92342;Woman;31;253513;A;0;Name 0;13208;NonMedication;4;56;0,25;1 141,59
19.10.2021;115792;Man;68;158155;A;4;Name 4;735;NonMedication;12;177;1;3 118,50
24.10.2021;79234;Man;26;175690;A;1;Name 1;8787;Medication;1;38;0,333;14,13
17.09.2021;68760;Woman;33;53989;A;3;Name 3;2468;NonMedication;8;123;1;2 450,25
10.10.2021;57070;Woman;55;126483;B;7;Name 7;16957;NonMedication;13;184;10;618,75
26.10.2021;48801;Man;23;181456;B;7;Name 7;1919;Medication;1;24;1;11,07
29.09.2021;53961;Woman;58;93072;A;2;Name 2;9227;Medication;1;24;3;1,96
13.11.2021;982;Man;36;247756;A;3;Name 3;1260;Medication;1;24;4;6,53
27.09.2021;71499;Woman;29;85280;A;8;Name 8;15205;Medication;1;27;0,25;8,14
20.09.2021;92547;Man;30;62091;A;0;Name 0;15519;Medication;0;4;1;68,77
05.10.2021;67701;Woman;48;111036;A;2;Name 2;17069;Medication;0;1;0,5;85,38
16.11.2021;130841;Man;70;258710;B;6;Name 6;3914;Medication;1;33;5;21,46
21.10.2021;84059;Woman;30;166831;B;5;Name 5;17187;NonMedication;13;184;20;1 237,50
24.09.2021;11157;Woman;33;76416;B;6;Name 6;4170;NonMedication;4;60;1;4 071,38
15.10.2021;22803;Man;67;145250;A;1;Name 1;4622;NonMedication;3;50;2;677,53
19.11.2021;55239;Woman;38;270170;A;3;Name 3;4416;Medication;1;23;0,333;18,59
11.10.2021;82952;Woman;51;130906;A;1;Name 1;15143;NonMedication;17;234;2;356,4
25.10.2021;124384;Woman;29;180195;B;6;Name 6;1099;NonMedication;13;184;10;618,75
19.09.2021;126000;Woman;39;58908;A;4;Name 4;6075;Medication;1;31;0,2;22,32
13.09.2021;8157;Woman;40;40331;B;6;Name 6;11659;NonMedication;12;173;1;2 775,09
26.11.2021;38872;Man;24;300224;A;2;Name 2;1014;NonMedication;9;137;2;2 413,13
19.11.2021;56083;Woman;33;267966;A;0;Name 0;1102;Medication;1;18;2;3,05
11.10.2021;99053;Woman;20;131264;B;6;Name 6;1257;Medication;0;6;0,333;47,96
17.10.2021;63447;Man;41;152406;A;1;Name 1;5685;NonMedication;13;186;1;543,88
03.10.2021;83940;Woman;52;103427;A;0;Name 0;233;Medication;1;23;2;9,58
28.10.2021;26460;Woman;61;191293;A;3;Name 3;136;Medication;0;15;0,04;3,97
13.10.2021;23126;Woman;82;138419;A;1;Name 1;2326;Medication;0;2;1;42,01
15.11.2021;9278;Man;63;253792;B;5;Name 5;1099;NonMedication;13;184;20;1 237,50
29.09.2021;15921;Woman;79;90767;A;1;Name 1;199;Medication;1;32;3;13,29
03.11.2021;107364;Man;45;211402;A;0;Name 0;2291;NonMedication;8;124;1;3 942,68
12.11.2021;59135;Woman;35;244094;A;3;Name 3;1369;Medication;1;27;1;41,71
29.10.2021;10408;Woman;35;194200;B;5;Name 5;5269;NonMedication;8;122;0,139;934,31
15.11.2021;86095;Woman;37;252658;A;4;Name 4;5659;NonMedication;13;187;1;1 059,92
23.09.2021;89626;Woman;50;71804;A;0;Name 0;507;Medication;1;25;1;3,27
29.09.2021;99723;Man;48;93247;A;2;Name 2;4493;NonMedication;9;136;1;1 444,16
16.11.2021;124506;Woman;22;255967;A;0;Name 0;8278;Medication;0;13;0,5;10,89
19.10.2021;22372;Woman;41;158826;A;1;Name 1;11742;Medication;2;44;0,25;10,97
26.09.2021;76626;Woman;25;80524;B;7;Name 7;13265;Medication;1;27;1;40,66
25.11.2021;5380;Woman;23;295772;B;5;Name 5;676;NonMedication;12;173;1;1 515,94
23.11.2021;12080;Woman;28;288464;B;6;Name 6;8353;NonMedication;5;96;1;10 982,81
02.11.2021;71850;Man;22;209938;A;8;Name 8;13666;Medication;1;18;1;49,36
21.10.2021;43581;Man;51;164837;B;7;Name 7;5695;NonMedication;14;202;1;4 300,31
10.09.2021;89895;Woman;80;30545;A;0;Name 0;2687;Medication;1;33;0,133;5,8
10.09.2021;41004;Man;54;31667;A;2;Name 2;2473;Medication;0;2;1;68,5
18.10.2021;65610;Woman;59;157239;A;8;Name 8;2961;Medication;1;23;1;52,79
05.11.2021;125089;Man;62;218484;A;1;Name 1;608;Medication;1;18;0,3;9,34
25.11.2021;47797;Woman;23;296168;B;6;Name 6;6455;NonMedication;8;122;1;1 113,75
30.09.2021;18426;Woman;35;94488;A;1;Name 1;51;Medication;1;18;1;13,01
17.09.2021;123421;Woman;53;54425;A;8;Name 8;745;Medication;0;5;0,1;2,61
16.09.2021;102892;Woman;34;51130;A;3;Name 3;9238;NonMedication;13;184;20;697,95
13.11.2021;72261;Man;28;249158;A;8;Name 8;1517;Medication;1;18;0,05;1,85
19.11.2021;67697;Woman;36;270914;A;8;Name 8;542;Medication;1;31;0,3;1,12
04.10.2021;53302;Woman;35;105208;B;7;Name 7;807;NonMedication;3;47;1;3 635,16
17.10.2021;84168;Woman;28;151590;B;7;Name 7;506;Medication;2;43;3;29,95
25.11.2021;108585;Woman;33;293508;B;7;Name 7;14893;NonMedication;10;139;1;2 614,22
24.09.2021;65153;Woman;22;75022;A;4;Name 4;8203;NonMedication;3;47;1;1 575,96
12.11.2021;97568;Man;42;245802;B;6;Name 6;1288;NonMedication;13;183;10;464,06
27.10.2021;9669;Woman;72;187314;A;3;Name 3;864;Medication;1;27;5;6,81
06.09.2021;75068;Woman;30;16268;B;7;Name 7;10830;NonMedication;4;81;1;1 129,22
01.09.2021;101328;Woman;63;365;A;4;Name 4;16957;NonMedication;13;184;3;100,24
08.11.2021;73457;Woman;36;228802;A;0;Name 0;3119;Medication;0;2;0,333;42,44
29.09.2021;65277;Woman;29;92039;A;8;Name 8;14504;NonMedication;4;61;1;1 390,33
16.11.2021;109879;Man;84;256403;A;4;Name 4;15107;Medication;0;2;0,333;56,55
18.09.2021;37673;Woman;62;58387;A;2;Name 2;5869;NonMedication;12;173;1;926,27
23.11.2021;123299;Woman;49;286570;A;2;Name 2;13325;Medication;1;32;1;29,92
16.10.2021;110124;Man;44;149322;A;4;Name 4;1099;NonMedication;13;184;6;200,48
21.09.2021;67488;Man;48;67923;A;8;Name 8;13542;Medication;1;25;0,125;9,04
25.11.2021;108223;Man;42;294385;A;1;Name 1;1161;Medication;1;27;1;67,06
22.09.2021;122584;Woman;43;70486;B;6;Name 6;1161;Medication;1;27;0,3;28,54
24.11.2021;105712;Woman;24;289759;A;4;Name 4;3442;NonMedication;18;238;2;167,06
16.09.2021;79854;Man;35;51312;A;3;Name 3;1735;Medication;1;35;1;59,46
21.09.2021;121543;Man;31;65197;A;0;Name 0;622;Medication;1;21;1;1,8
13.10.2021;112727;Woman;49;137539;A;4;Name 4;3065;Medication;0;6;6;318,72
26.10.2021;49146;Woman;25;181230;B;7;Name 7;1161;Medication;1;27;0,2;19,01
26.10.2021;127874;Woman;33;184099;A;3;Name 3;5308;Medication;1;40;0,2;14,02
14.09.2021;115500;Woman;32;42350;A;4;Name 4;5656;NonMedication;13;186;1;109,52
06.10.2021;15285;Man;37;114084;B;6;Name 6;5656;NonMedication;13;186;2;402,19
08.09.2021;101146;Woman;62;23972;A;4;Name 4;7061;Medication;0;4;0,333;79,66
12.11.2021;128292;Woman;40;245461;B;6;Name 6;2325;Medication;0;2;1;40,29
31.10.2021;43743;Woman;42;200391;B;7;Name 7;2986;Medication;0;4;0,333;57,4
28.09.2021;76539;Man;27;88927;A;8;Name 8;2997;Medication;1;33;1;24,61
27.09.2021;119650;Man;76;83589;A;4;Name 4;12020;Medication;1;27;1;45,3
23.11.2021;3672;Woman;33;286584;A;2;Name 2;383;NonMedication;4;56;1;6 849,56
07.11.2021;106431;Woman;33;227022;A;3;Name 3;4623;NonMedication;3;50;2;677,53
03.11.2021;66058;Woman;42;213621;A;8;Name 8;2179;Medication;0;2;0,893;12,85
26.11.2021;73651;Woman;33;297496;A;0;Name 0;2618;Medication;0;2;0,167;10,94
10.10.2021;85943;Woman;51;128189;A;2;Name 2;9227;Medication;1;24;4;3,27
10.11.2021;3911;Woman;44;237282;A;3;Name 3;14521;Medication;0;4;1;96,46
13.11.2021;80817;Woman;40;247305;A;1;Name 1;9903;Medication;1;33;0,333;14,57
09.09.2021;108072;Woman;26;27163;A;0;Name 0;17043;Medication;1;18;0,167;39,78
17.09.2021;113875;Woman;50;53602;A;4;Name 4;758;Medication;1;21;1;15,71
10.09.2021;26242;Woman;61;32835;A;3;Name 3;3545;Medication;0;2;0,1;4,74
24.10.2021;69245;Woman;60;177790;A;8;Name 8;927;Medication;1;33;0,3;4,76
22.10.2021;49931;Woman;65;167805;B;7;Name 7;5628;Medication;2;45;0,4;61,35
29.10.2021;63611;Woman;27;195747;A;3;Name 3;1733;Medication;1;27;1;21,56
12.11.2021;56493;Man;27;243157;A;1;Name 1;1515;Medication;1;27;1;36,73
21.11.2021;94168;Woman;37;278450;B;6;Name 6;1288;NonMedication;13;183;5;232,03
13.10.2021;52645;Woman;31;138183;A;1;Name 1;6096;Medication;1;27;1;34
22.09.2021;6859;Woman;53;71081;B;5;Name 5;17302;Medication;2;45;1;113,44
06.09.2021;90371;Woman;72;16717;A;0;Name 0;432;Medication;0;15;1;7,6
10.10.2021;130014;Man;24;129212;B;5;Name 5;6221;Medication;0;6;1;50,91
06.11.2021;27307;Man;58;221705;B;7;Name 7;7205;NonMedication;4;61;1;1 794,38
18.11.2021;8071;Woman;56;265577;B;5;Name 5;2064;NonMedication;17;230;1;371,25
12.09.2021;48784;Woman;21;37719;A;2;Name 2;14081;NonMedication;16;214;1;4 900,50
19.11.2021;63587;Woman;30;269053;B;6;Name 6;14825;NonMedication;8;126;1;1 942,88
30.09.2021;105281;Woman;47;95711;A;8;Name 8;2959;Medication;0;13;0,01;0,79
26.10.2021;93335;Woman;67;181971;A;0;Name 0;672;Medication;0;2;0,167;8,06
22.11.2021;106948;Woman;40;281724;A;0;Name 0;5835;NonMedication;12;173;1;482,63
08.10.2021;71864;Man;28;121911;A;8;Name 8;6557;NonMedication;4;57;0,4;2 093,85
12.10.2021;26174;Woman;36;135216;A;3;Name 3;6096;Medication;1;27;1;35,42
15.11.2021;6046;Man;29;253666;B;5;Name 5;11742;Medication;2;44;0,075;7,4
30.11.2021;119771;Man;42;313236;A;4;Name 4;17302;Medication;2;45;1;61,88
11.09.2021;22804;Woman;38;35126;B;6;Name 6;12919;NonMedication;11;166;1;68 093,44
04.09.2021;54699;Woman;31;10079;B;7;Name 7;9056;Medication;1;27;1;44,92
09.11.2021;72707;Man;30;235093;A;8;Name 8;2124;Medication;0;15;0,6;2,61
11.10.2021;53929;Woman;36;131379;B;5;Name 5;819;Medication;0;8;0,333;42,11
15.11.2021;52949;Woman;31;254688;B;6;Name 6;5511;NonMedication;17;216;1;3 944,53
25.11.2021;67669;Woman;42;296446;A;2;Name 2;13374;NonMedication;10;146;1;1 475,72
19.10.2021;14841;Woman;59;160053;B;6;Name 6;13089;Medication;2;45;0,667;153,32
02.10.2021;111684;Man;37;100826;A;4;Name 4;1798;Medication;1;21;2;68,58
28.09.2021;58428;Man;19;88562;B;6;Name 6;2224;NonMedication;13;187;1;804,38
21.09.2021;25002;Woman;45;67409;A;3;Name 3;1099;NonMedication;13;184;20;668,25
28.09.2021;23719;Woman;44;86279;B;7;Name 7;15054;NonMedication;10;141;1;3 443,34
18.10.2021;26126;Woman;35;156487;B;5;Name 5;2855;Medication;1;18;1;113,3
19.11.2021;34071;Woman;34;270313;B;5;Name 5;7226;NonMedication;8;121;1;2 103,75
21.09.2021;6595;Woman;27;64135;B;7;Name 7;2618;Medication;0;2;0,333;38,98
08.11.2021;51622;Woman;50;229713;B;6;Name 6;1099;NonMedication;13;184;25;1 546,88
30.11.2021;6107;Man;24;314021;B;5;Name 5;8042;Medication;0;2;0,1;21,05
04.09.2021;115637;Woman;59;11042;A;4;Name 4;2454;Medication;1;29;0,2;0,98
30.10.2021;73856;Man;31;197874;A;3;Name 3;13384;NonMedication;3;47;1;  -    
15.09.2021;18924;Woman;34;46734;A;1;Name 1;17069;Medication;0;1;0,179;30,57
08.09.2021;101720;Woman;47;23873;A;4;Name 4;649;Medication;1;31;0,2;9,58
07.10.2021;95031;Woman;57;117077;A;1;Name 1;795;Medication;1;18;0,133;14,89
28.11.2021;71971;Woman;28;308807;A;8;Name 8;5374;NonMedication;8;122;1;634,84
06.10.2021;35617;Man;89;113853;B;6;Name 6;16673;Medication;0;8;1;38,43
03.09.2021;105239;Woman;33;8287;A;8;Name 8;2828;Medication;1;32;0,4;1,52
09.11.2021;125242;Woman;39;232069;A;4;Name 4;17161;Medication;2;45;1;66,48
28.10.2021;80879;Woman;38;191778;B;6;Name 6;17302;Medication;2;45;1;147,33
30.11.2021;121660;Man;27;313936;B;5;Name 5;439;Medication;1;33;0,6;20,55
22.10.2021;112678;Man;42;168524;A;4;Name 4;1292;Medication;1;18;1;6,43
28.09.2021;127782;Woman;77;87041;A;0;Name 0;13600;NonMedication;4;56;0,125;369,39
08.11.2021;61696;Woman;43;228361;A;1;Name 1;2499;NonMedication;12;172;1;4 419,73
14.09.2021;25281;Woman;40;44550;A;3;Name 3;2046;NonMedication;13;183;2;499,33
07.09.2021;41599;Woman;64;21886;A;2;Name 2;6022;Medication;1;27;1;33,54
19.09.2021;27679;Woman;46;60105;A;2;Name 2;2997;Medication;1;33;0,25;7,62
29.11.2021;85047;Man;39;309989;A;1;Name 1;7285;Medication;0;2;0,5;36,84
29.10.2021;87512;Man;62;193180;A;0;Name 0;1086;Medication;0;11;1;26
10.11.2021;77715;Woman;28;236934;A;2;Name 2;1268;Medication;1;23;1;3,02
08.11.2021;61486;Woman;73;227652;B;7;Name 7;2083;Medication;0;2;1;30,04
09.10.2021;68615;Man;70;125825;A;8;Name 8;917;Medication;1;18;0,03;1,14
04.11.2021;67613;Woman;35;217042;A;8;Name 8;8125;Medication;1;25;1;5,77
21.09.2021;70650;Woman;52;67015;B;5;Name 5;2860;Medication;0;2;0,333;25,95
23.11.2021;35047;Woman;53;287684;B;5;Name 5;5498;Medication;0;2;0,167;21,78
21.10.2021;105370;Woman;31;167621;A;8;Name 8;2124;Medication;0;15;0,4;2,07
08.09.2021;72811;Man;29;25126;A;8;Name 8;12254;NonMedication;4;60;1;1 800,56
01.11.2021;94574;Woman;31;204086;A;3;Name 3;3152;NonMedication;4;61;1;1 327,22
03.11.2021;3749;Woman;61;211962;B;5;Name 5;15616;NonMedication;12;173;1;3 341,25
26.09.2021;116321;Woman;32;81016;A;4;Name 4;871;Medication;1;27;1;44,51
02.11.2021;25553;Man;37;207738;A;3;Name 3;6389;Medication;2;45;0,067;3,43
11.11.2021;9140;Woman;51;240076;B;5;Name 5;1537;Medication;1;18;0,5;20,37
02.11.2021;17553;Woman;46;207297;A;1;Name 1;1099;NonMedication;13;184;10;334,13
06.09.2021;64558;Woman;37;16385;A;4;Name 4;2125;Medication;0;13;0,2;159,81
22.09.2021;118104;Woman;28;68454;A;4;Name 4;766;NonMedication;13;187;1;83,53
02.11.2021;38188;Woman;32;209011;B;6;Name 6;6460;NonMedication;18;239;1;1 222,03
18.10.2021;67216;Man;45;157160;A;8;Name 8;2324;Medication;1;27;0,1;4,46
27.11.2021;13656;Woman;55;304844;B;6;Name 6;9097;Medication;1;32;1;77,14
13.10.2021;30301;Man;78;140610;A;8;Name 8;75;Medication;0;2;1;36,26
18.10.2021;88196;Man;43;154907;A;0;Name 0;10679;NonMedication;4;56;0,077;527,18
18.11.2021;46376;Woman;53;264806;A;3;Name 3;3388;Medication;1;21;1;49,39
05.10.2021;120042;Woman;58;109009;A;4;Name 4;3545;Medication;0;2;0,1;6,4
08.09.2021;18869;Man;34;23337;A;1;Name 1;899;Medication;1;28;1;46,61
20.11.2021;8776;Woman;55;275197;B;5;Name 5;8125;Medication;1;25;1;10,66
06.11.2021;80792;Man;44;223873;B;5;Name 5;6551;Medication;0;1;0,179;119,11
17.09.2021;53037;Woman;44;52394;B;7;Name 7;7973;Medication;1;31;1;51,59
24.11.2021;16261;Woman;41;290052;A;1;Name 1;1099;NonMedication;13;184;5;139,22
30.10.2021;34848;Man;45;198877;B;6;Name 6;233;Medication;1;23;1;6,94
15.09.2021;65683;Man;63;47470;A;8;Name 8;9406;Medication;1;21;1;3,59
15.10.2021;25112;Woman;71;146883;A;3;Name 3;1099;NonMedication;13;184;50;1 670,63
27.10.2021;50739;Woman;52;186266;A;1;Name 1;17132;Medication;0;1;1;87,94
15.11.2021;83188;Man;39;254630;A;2;Name 2;893;Medication;1;18;10;8,17
12.11.2021;49559;Woman;18;244152;A;3;Name 3;8125;Medication;1;25;1;6,02
07.11.2021;60955;Woman;29;226898;B;5;Name 5;3189;Medication;0;11;0,2;98,01
30.10.2021;123944;Woman;56;197384;A;0;Name 0;917;Medication;1;18;0,14;5,36
27.11.2021;79133;Woman;37;303467;B;7;Name 7;13549;NonMedication;5;84;1;10 642,50
12.11.2021;72894;Woman;31;245863;A;8;Name 8;2064;NonMedication;17;230;1;211,61
09.11.2021;113415;Man;64;231786;A;4;Name 4;1260;Medication;1;24;2;3,27
22.11.2021;100850;Woman;38;282506;A;2;Name 2;10339;NonMedication;8;128;1;3 953,81
17.10.2021;82691;Woman;26;151829;A;4;Name 4;1099;NonMedication;13;184;1;33,41
07.11.2021;84626;Man;40;225878;A;1;Name 1;1260;Medication;1;24;5;8,17
20.09.2021;65513;Man;43;64001;A;8;Name 8;2739;NonMedication;13;190;0,2;660,83
05.11.2021;119344;Woman;75;217926;A;4;Name 4;1724;Medication;1;25;0,2;10,07
04.09.2021;35902;Man;65;11707;A;2;Name 2;2997;Medication;1;33;0,25;5,66
17.10.2021;50166;Woman;37;151298;B;7;Name 7;547;Medication;1;32;0,2;3,4
16.09.2021;9822;Man;56;51516;B;6;Name 6;591;Medication;1;21;1;52,64
10.09.2021;69341;Woman;61;32507;A;8;Name 8;8314;Medication;1;33;0,04;13,72
24.11.2021;90574;Woman;65;290867;A;0;Name 0;13553;Medication;0;6;0,5;41,68
02.10.2021;76073;Man;50;101190;A;8;Name 8;12305;Medication;2;45;0,167;29,13
19.10.2021;6253;Man;26;161014;B;5;Name 5;11686;NonMedication;12;173;1;4 331,25
03.11.2021;130190;Man;26;210694;A;4;Name 4;1099;NonMedication;13;184;1;33,41
22.10.2021;121473;Woman;44;168551;A;1;Name 1;1099;NonMedication;13;184;5;167,06
28.11.2021;41831;Woman;51;308168;A;2;Name 2;6292;Medication;0;8;0,179;22,9
14.09.2021;47393;Woman;30;44575;A;3;Name 3;14502;Medication;0;6;1;33,84
22.09.2021;9097;Woman;70;70908;B;5;Name 5;1823;Medication;2;43;1;8,3
04.11.2021;81796;Woman;41;216638;B;6;Name 6;6293;Medication;1;40;1;136,13
22.10.2021;119352;Woman;45;171414;A;2;Name 2;3728;Medication;0;1;0,7;416,03
03.09.2021;120332;Man;48;6965;A;4;Name 4;888;Medication;1;28;1;2,99
09.09.2021;46560;Woman;21;28723;A;3;Name 3;14422;NonMedication;11;156;1;1 754,16
13.11.2021;60783;Woman;31;247875;A;3;Name 3;333;Medication;1;18;1;4,46
26.10.2021;10084;Woman;84;183442;B;6;Name 6;622;Medication;1;21;3;8,39
17.09.2021;97866;Man;41;55140;A;2;Name 2;1339;NonMedication;8;123;1;2 004,75
17.11.2021;119832;Woman;40;262763;A;2;Name 2;6487;Medication;1;32;1;64,47
26.09.2021;91838;Woman;64;81268;A;0;Name 0;342;Medication;1;18;0,5;8,47
25.11.2021;105821;Woman;24;296995;A;8;Name 8;3189;Medication;0;11;0,05;13,01
23.11.2021;46852;Woman;31;287204;A;3;Name 3;3836;Medication;0;13;0,5;9,8
20.11.2021;5820;Woman;30;273954;B;6;Name 6;4623;NonMedication;3;50;4;1 175,63
21.10.2021;61411;Woman;26;164757;B;7;Name 7;11710;Medication;1;18;1;6,81
20.11.2021;64192;Woman;39;273436;A;2;Name 2;3924;NonMedication;17;216;1;640,41
03.10.2021;111090;Woman;74;103174;A;4;Name 4;1872;Medication;0;8;1;10,94
08.11.2021;108508;Man;29;229460;B;6;Name 6;8600;Medication;2;45;0,5;34,94
29.11.2021;28903;Man;59;309910;A;0;Name 0;2696;Medication;1;33;0,2;3,87
03.09.2021;35290;Woman;49;9028;A;2;Name 2;12076;Medication;2;45;3,6;409,79
19.11.2021;13622;Woman;45;268807;B;6;Name 6;9434;Medication;1;37;1;35,85
02.11.2021;82096;Woman;44;208207;B;5;Name 5;511;Medication;1;35;1;1,91
28.09.2021;63829;Woman;33;86268;B;7;Name 7;7113;NonMedication;11;152;1;3 876,47
21.09.2021;27887;Man;36;65458;A;1;Name 1;137;Medication;0;15;0,067;1,82
14.09.2021;108249;Woman;40;41945;B;7;Name 7;9227;Medication;1;24;1;1,36
24.09.2021;85552;Woman;59;74914;A;4;Name 4;16957;NonMedication;13;184;10;334,13
08.10.2021;105852;Man;28;121486;A;2;Name 2;9227;Medication;1;24;1;0,76
07.09.2021;129351;Man;97;21595;A;2;Name 2;6400;NonMedication;13;183;10;1 394,04
24.11.2021;32649;Woman;25;291754;B;5;Name 5;888;Medication;1;28;1;44,01
11.10.2021;84621;Woman;36;129636;B;7;Name 7;9401;Medication;1;32;1;103,36
07.09.2021;17624;Woman;37;20003;A;1;Name 1;1973;NonMedication;3;46;2;16 464,94
05.09.2021;83452;Woman;35;15381;A;3;Name 3;8594;NonMedication;4;56;1;3 330,11
27.11.2021;120273;Woman;42;304215;A;4;Name 4;470;Medication;0;2;0,083;3,48
12.10.2021;56123;Woman;31;134545;A;0;Name 0;916;Medication;1;18;0,12;6,32
10.11.2021;128761;Woman;47;236123;A;0;Name 0;14520;Medication;2;45;1;80,67
16.09.2021;125009;Man;22;50549;B;5;Name 5;4285;NonMedication;9;136;1;2 459,53
13.11.2021;96293;Woman;29;247019;A;0;Name 0;3368;Medication;1;36;1;5,42
15.11.2021;100882;Woman;41;253606;B;5;Name 5;1213;Medication;1;18;0,1;13,84
09.11.2021;80947;Man;35;234695;A;2;Name 2;935;Medication;1;18;1;12,85
21.09.2021;88877;Woman;39;65133;A;0;Name 0;5072;NonMedication;4;56;0,032;217,18
08.09.2021;51347;Woman;40;24740;B;5;Name 5;6921;NonMedication;8;122;1;1 760,34
30.09.2021;70374;Woman;41;96144;A;2;Name 2;7225;NonMedication;8;121;1;872,44
04.11.2021;120659;Woman;35;215941;A;2;Name 2;524;NonMedication;13;183;3;389,81
17.11.2021;4549;Man;62;262853;A;8;Name 8;2579;NonMedication;3;46;1;5 149,24
26.11.2021;100039;Woman;24;300230;A;2;Name 2;15053;NonMedication;10;143;2;3 836,87
08.09.2021;48497;Woman;30;23185;B;7;Name 7;52;Medication;0;9;0,1;8,08
03.10.2021;74777;Woman;41;102748;A;1;Name 1;4068;Medication;0;2;1;20,36
16.11.2021;49707;Man;28;257109;A;1;Name 1;2230;Medication;1;40;1;43,23
12.09.2021;48884;Man;28;38604;A;3;Name 3;1321;Medication;1;23;1;1,63
30.11.2021;112514;Woman;57;313438;A;4;Name 4;649;Medication;1;31;0,15;7,13
06.10.2021;87337;Man;25;113561;A;1;Name 1;3336;Medication;1;37;2;37,08
06.11.2021;72049;Woman;29;224548;A;8;Name 8;13881;NonMedication;4;56;1;3 953,81
05.11.2021;16966;Woman;48;218925;A;1;Name 1;1605;Medication;0;2;0,2;0,9
20.09.2021;66646;Woman;60;63935;A;8;Name 8;1099;NonMedication;13;184;15;501,19
01.11.2021;77600;Woman;46;203698;A;1;Name 1;15205;Medication;1;27;0,5;16,28
19.11.2021;90148;Woman;77;268165;A;0;Name 0;9942;Medication;1;18;2,143;112,68
20.11.2021;76380;Woman;30;276090;A;8;Name 8;1518;Medication;0;6;4;134,08
03.10.2021;68627;Woman;37;103251;A;4;Name 4;1937;Medication;2;43;1;4,68
26.11.2021;115302;Woman;33;297918;A;4;Name 4;885;Medication;1;31;1;5,85
28.09.2021;115624;Woman;59;87380;A;4;Name 4;6341;Medication;1;35;1;1,5
26.10.2021;119372;Man;38;181899;A;4;Name 4;9232;Medication;1;41;1;19,66
04.10.2021;31144;Woman;34;105219;B;7;Name 7;17187;NonMedication;13;184;6;371,25
16.09.2021;34922;Woman;55;49375;B;7;Name 7;5045;NonMedication;4;60;1;19 923,75
03.09.2021;14182;Man;52;8915;A;2;Name 2;1217;Medication;1;25;2;8,52
20.09.2021;54893;Woman;30;61340;B;7;Name 7;4447;Medication;1;35;2;274,02
16.10.2021;17012;Woman;46;149135;A;1;Name 1;6637;NonMedication;4;60;1;3 189,04
21.11.2021;105596;Woman;28;276733;B;7;Name 7;1994;Medication;1;37;1;76,68
20.10.2021;10311;Woman;56;164160;B;6;Name 6;8053;Medication;0;13;1;136,44
03.11.2021;29520;Woman;22;212134;B;6;Name 6;10679;NonMedication;4;56;1;11 415,94
06.10.2021;129129;Woman;35;113829;B;6;Name 6;10446;NonMedication;8;126;1;2 505,94
28.10.2021;38654;Woman;43;190727;A;2;Name 2;9869;Medication;1;33;1;40,43
14.09.2021;68863;Woman;33;44190;A;8;Name 8;186;Medication;1;18;2;2,86
